SALDO,FRECUENCIA_SALDO,COMPRAS,COMPRAS_UNICAS,COMPRAS_CUOTAS,ADELANTO_EFECTIVO,FRECUENCIA_COMPRAS,FRECUENCIA_COMPRAS_UNICAS,FRECUENCIA_COMPRAS_CUOTAS,FRECUENCIA_ADELANTO_EFECTIVO,NUM_TRX_ADELANTO_EFECTIVO,NUM_TRX_COMPRAS,LIMITE_CREDITO,PAGOS,PAGOS_MINIMOS,PORC_PAGO_COMPLETO,ANTIGUEDAD,TASA_UTILIZACION_CREDITO,RATIO_PAGOS_MINIMOS,RATIO_PAGOS_COMPRAS,INTENSIDAD_ADELANTO,Cluster
1114.506863,1.0,602.07,0.0,602.07,0.0,1.0,0.0,0.833333,0.0,0.0,15.0,1800.0,676.4875319999999,248.43801400000007,0.0,12.0,0.6191704794444445,0.3672469955185414,1.1236027885069793,0.0,2
1212.426549,1.0,265.22,265.22,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,3000.0,332.7556790000001,441.11556400000006,0.0,12.0,0.404142183,1.325643979991566,1.2546402147099007,0.0,2
210.8705030000001,1.0,664.05,664.05,0.0,0.0,0.2,0.2,0.0,0.0,0.0,5.0,7500.0,728.19268,140.34850800000004,0.0,10.0,0.02811606706666668,0.1927354004811812,1.096593146454946,0.0,2
6493.033342,1.0,447.5,447.5,0.0,1664.47374,0.416667,0.416667,0.0,0.583333,8.0,6.0,8000.0,1907.59974,1874.457189,0.0,12.0,0.8116291677499999,0.9826260450304809,3.0,0.20805921747399259,1
3106.036183,1.0,2128.56,1036.24,1092.32,2346.894867,0.9166669999999999,0.416667,0.75,0.416667,8.0,27.0,7200.0,5564.776852,697.464133,0.0,12.0,0.43139391430555557,0.1253355078603005,2.6143387310602764,0.32595762037139475,0
909.560162,1.0,912.1,669.88,242.22,752.060162,0.24999999999999997,0.25,0.166667,0.416667,11.0,16.0,1200.0,1476.333722,668.368282,0.083333,12.0,0.7579668016666666,0.45272167910777983,1.618609494991109,0.6267168011444026,1
3633.5330049999993,1.0,383.19999999999993,383.2,0.0,49.16798400000005,0.08333299999999993,0.083333,0.0,0.08333300000000002,1.0,2.0,11000.0,1061.683135,953.456332,0.0,12.0,0.3303211822727272,0.8980611066238128,2.770571848197882,0.0044698167268663845,1
86.65027699999996,0.727273,910.51,0.0,910.51,0.0,0.583333,0.0,0.5,0.0,0.0,14.0,7000.0,884.056926,126.33724200000006,0.666667,12.0,0.012378610999999994,0.14290622938583689,0.970946969312861,0.0,2
86.54713500000003,0.818182,789.45,789.45,0.0,0.0,0.416667,0.416667,0.0,0.0,0.0,5.0,2500.0,1370.171713,119.64970200000005,0.111111,12.0,0.03461885400000001,0.08732460375400805,1.7356029023553068,0.0,2
144.51307199999997,0.727273,758.5,0.0,758.5,0.0,0.666667,0.0,0.583333,0.0,0.0,12.0,3000.0,860.5453749999999,192.201279,0.142857,12.0,0.048171023999999986,0.2233482212098947,1.1345357598753647,0.0,2
1182.324933,1.0,0.0,0.0,0.0,258.13761,0.0,0.0,0.0,0.583333,8.0,0.0,1200.0,503.16465100000005,326.3365329999999,0.0,12.0,0.9852707775000001,0.6485680814478197,3.0,0.21511467482073773,1
32.821775000000116,1.0,644.99,0.0,644.99,0.0,1.0,0.0,1.0,0.0,0.0,33.0,4000.0,579.0168369999999,75.94409399999995,0.29999999999999993,12.0,0.008205443750000029,0.13116042404279782,0.8977144391421347,0.0,2
1.3658080000000155,0.142857,60.0,60.0,0.0,0.0,0.142857,0.142857,0.0,0.0,0.0,1.0,4000.0,0.0,49.51875380000013,0.0,7.0,0.00034145200000000386,2.0,0.0,0.0,2
119.60400800000002,1.0,1068.28,0.0,1068.28,0.0,1.0,0.0,0.888889,0.0,0.0,18.0,1000.0,828.169919,131.58497399999987,1.0,9.0,0.11960400800000003,0.1588864444629912,0.7752367527471854,0.0,2
134.238558,1.0,420.0,287.0,133.0,0.0,0.583333,0.083333,0.416667,0.0,0.0,7.000000000000001,7500.0,519.4369589999999,190.475641,0.0,12.0,0.017898474400000003,0.36669635714793963,1.23675466134106,0.0,2
128.4897800000001,1.0,462.8599999999999,0.0,462.86,0.0,1.0,0.0,1.0,0.0,0.0,34.0,3000.0,381.3598999999999,171.90371099999982,0.0,12.0,0.042829926666666705,0.4507650399248448,0.8239206221667014,0.0,2
749.168331,0.777778,164.89999999999986,164.89999999999992,0.0,1806.070919,0.11111100000000002,0.111111,0.0,0.6666669999999999,10.0,2.0,2000.0,190.995312,244.581997,0.0,9.0,0.3745841655,1.2805654398440656,1.158249307712255,0.9030354590484823,1
1544.585361,1.0,0.0,0.0,0.0,549.062884,0.0,0.0,0.0,0.08333300000000002,2.0,0.0,2000.0,408.0689869999999,478.09786799999995,0.0,12.0,0.7722926805,1.1716103944659477,3.0,0.2745314418627343,1
172.13110499999993,1.0,1666.9500000000003,0.0,1666.9499999999998,0.0,1.0,0.0,1.0,0.0,0.0,38.0,2500.0,1326.099687,163.00004,0.916667,12.0,0.06885244199999997,0.12291688285202282,0.7955245725453524,0.0,2
266.47585200000003,0.27272699999999994,0.0,0.0,0.0,1560.735908,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,792.623374,226.586503,0.0,12.0,0.177650568,0.28586906486324604,3.0,1.040490604639673,1
549.915249,1.0,1556.66,912.7,643.96,0.0,1.0,1.0,1.0,0.0,0.0,41.0,11000.0,2285.324243,178.691151,0.0,12.0,0.04999229536363636,0.07819072128129928,1.4680946652010747,0.0,0
0.06510058999995635,0.0,1090.69,815.7,274.99,0.0,0.5,0.166667,0.416667,0.0,0.0,17.0,1800.0,0.0,21.139903399999866,0.0,12.0,3.6166994444420194e-05,2.0,0.0,0.0,2
8559.236795,1.0,170.0,170.0,0.0,3260.296078,0.08333299999999993,0.083333,0.0,0.25,11.0,1.0,9000.0,1541.113331,4403.024728,0.0,12.0,0.9510263105555556,2.0,3.0,0.36225511973752716,1
6810.401782,1.0,635.76,164.32,471.44,3863.40531,0.9166669999999999,0.083333,0.916667,0.25,13.0,17.0,10000.0,3161.148768,3781.907645,0.0,12.0,0.6810401782,1.1963712945393492,3.0,0.38634053096136595,1
2917.656276,1.0,141.80999999999995,141.81000000000006,0.0,2431.292076,0.166667,0.166667,0.0,0.583333,10.0,2.0,8000.0,993.289914,1013.060637,0.0,12.0,0.3647070345,1.0199042814201935,3.0,0.30391150946201106,1
542.807485,1.0,220.62,220.62,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,3.0,2000.0,608.782428,166.733071,0.0,12.0,0.27140374250000004,0.2738795718428989,2.7594163051427056,0.0,2
2362.643772,1.0,2826.99,1496.59,1330.4,0.0,1.0,0.75,1.0,0.0,0.0,97.0,3000.0,1748.687628,984.331832,0.0,12.0,0.787547924,0.562897464175976,0.6185687347254257,0.0,0
4164.796859,1.0,784.63,617.54,167.09,0.0,0.454545,0.454545,0.181818,0.0,0.0,16.0,9000.0,1072.433416,1311.061985,0.0,11.0,0.4627552065555556,1.2225113132594598,1.3668014409762546,0.0,2
1304.460033,1.0,0.0,0.0,0.0,78.76309600000002,0.0,0.0,0.0,0.166667,2.0,0.0,1500.0,395.1360729999999,368.58819300000005,0.0,12.0,0.869640022,0.9328133198995143,3.0,0.05250873063166085,1
1601.692049,1.0,61.460000000000036,0.0,61.45999999999998,0.0,0.24999999999999997,0.0,0.25,0.0,0.0,6.0,4000.0,399.36921400000006,512.759705,0.0,12.0,0.40042301225,1.2839239624416219,3.0,0.0,2
4556.537803,0.909091,1450.0,1450.0,0.0,2260.73569,0.09090900000000002,0.09090900000000002,0.0,0.181818,2.0,1.0,9000.0,1010.845518,917.567262,0.0,11.0,0.5062819781111111,0.9077225399462844,0.6971348395192173,0.2511928544165341,1
751.398349,1.0,1977.5,747.5,1230.0,611.974158,0.833333,0.5,0.5,0.08333300000000002,1.0,21.0,3500.0,1068.053378,267.9170979999999,0.1,12.0,0.2146852425714286,0.2508461686164469,0.540102845744575,0.17484975937861436,2
1510.111755,1.0,1895.25,541.57,1353.68,0.0,1.0,0.166667,0.75,0.0,0.0,23.0,9000.0,1711.89518,313.13191200000006,0.0,12.0,0.16779019499999998,0.18291535339043638,0.9032556016867138,0.0,2
3490.855736,1.0,1039.48,1039.48,0.0,4200.9912540000005,0.08333299999999993,0.083333,0.0,0.25,10.0,3.0,9000.0,1091.424125,1048.661408,0.0,12.0,0.38787285955555556,0.9608193396303939,1.0499712586582028,0.4667768059481359,1
6384.360491,1.0,1856.84,1394.21,462.63,2144.180453,0.333333,0.333333,0.166667,0.75,26.0,19.0,7500.0,2275.686606,1485.827109,0.0,12.0,0.8512480654666668,0.6529137643248432,1.225569572378035,0.2858907270285479,1
1327.653853,1.0,20.899999999999977,20.899999999999977,0.0,0.0,0.08333299999999993,0.083333,0.0,0.0,0.0,1.0,1500.0,287.6901150000001,483.2481,0.0,12.0,0.8851025686666667,1.679752181684267,3.0,0.0,1
9226.646604,1.0,671.31,671.31,0.0,6171.934509000001,0.5,0.5,0.0,0.5,12.0,12.0,12000.0,2726.318749,3129.402094,0.0,12.0,0.768887217,1.1478489424613318,3.0,0.5143278757071393,1
3441.516174,1.0,358.67999999999995,0.0,358.68,0.0,1.0,0.0,0.916667,0.0,0.0,12.0,7500.0,1376.000823,751.654272,0.0,12.0,0.4588688232,0.5462600449721823,3.0,0.0,2
1117.34082,1.0,474.9599999999999,0.0,474.96,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1000.0,609.837201,3449.632561,0.0,12.0,1.11734082,2.0,1.2839759131632649,0.0,2
1828.62196,1.0,0.0,0.0,0.0,689.185829,0.0,0.0,0.0,0.08333300000000002,1.0,0.0,2300.0,2466.964742,471.9405540000001,0.0,12.0,0.7950530260869565,0.19130413409398292,3.0,0.2996460124784148,1
3011.469977,1.0,582.28,0.0,582.28,3325.302419,1.0,0.0,1.0,0.333333,8.0,14.0,6500.0,2975.129814,1001.234058,0.0,12.0,0.4633030733846154,0.33653457840796774,3.0,0.5115849874597561,1
99.68063800000004,0.818182,0.0,0.0,0.0,437.3992109999999,0.0,0.0,0.0,0.333333,5.0,0.0,10500.0,661.87877,122.77942300000007,0.333333,12.0,0.0094933940952381,0.18550137635400918,3.0,0.041657067710318366,2
1517.559661,1.0,0.0,0.0,0.0,456.396077,0.0,0.0,0.0,0.166667,2.0,0.0,1950.0,473.175712,381.272303,0.0,12.0,0.7782357235897436,0.8057731885321849,3.0,0.23404927013638496,1
101.025128,0.454545,0.0,0.0,0.0,1846.252071,0.0,0.0,0.0,0.333333,10.0,0.0,6500.0,5321.022187,82.04195900000002,1.0,12.0,0.015542327384615385,0.01541845835279949,3.0,0.2840387801101478,1
12.73735499999998,0.909091,152.73000000000002,0.0,152.73000000000002,0.0,0.75,0.0,0.666667,0.0,0.0,9.0,1200.0,159.15045699999996,130.83188700000005,0.555556,12.0,0.010614462499999982,0.8220641564223465,1.0420379490470897,0.0,2
1135.816377,1.0,520.24,520.24,0.0,0.0,0.583333,0.583333,0.0,0.0,0.0,10.0,1200.0,706.6054390000002,785.964114,0.0,12.0,0.9465136475000001,1.112309741062848,1.35822973558698,0.0,2
24.1724999999999,0.727273,270.0,0.0,270.0,0.0,0.818182,0.0,0.818182,0.0,0.0,6.0,8500.0,378.19314099999997,102.14984800000013,0.714286,11.0,0.002843823529411753,0.2700996836161565,1.4007153318492023,0.0,2
763.696095,1.0,1229.42,1229.42,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,7000.0,2422.735455,294.622525,0.0,12.0,0.10909944214285715,0.12160738568065932,1.970632861861176,0.0,2
8073.909084,1.0,0.0,0.0,0.0,3860.699586,0.0,0.0,0.0,0.9166669999999999,25.0,0.0,8500.0,2414.311297,2333.795712,0.0,12.0,0.9498716569411765,0.9666507023900777,3.0,0.45419995124068235,1
745.157677,1.0,485.16999999999996,485.17,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,3000.0,191.11158699999987,285.88488699999994,0.0,12.0,0.24838589233333336,1.4959055596356623,0.39390643816825743,0.0,2
32.915398000000096,0.727273,192.99000000000012,68.60000000000002,124.38999999999999,0.0,0.333333,0.083333,0.25,0.0,0.0,5.0,6000.0,153.98350099999993,137.92274399999997,0.090909,12.0,0.005485899666666683,0.8956981897969825,0.7978833110633532,0.0,2
8198.627284,1.0,0.0,0.0,0.0,2909.753084,0.0,0.0,0.0,0.416667,6.0,0.0,14000.0,2141.722429,2007.048657,0.0,12.0,0.5856162345714285,0.9371189416921782,3.0,0.2078395059851543,1
623.955961,0.818182,0.0,0.0,0.0,2119.702403,0.0,0.0,0.0,0.166667,3.0,0.0,1200.0,1838.851003,174.872521,0.25,12.0,0.5199633008333333,0.0950987984451186,3.0,1.7664186676946507,1
2123.483416,1.0,2453.18,2051.52,401.66,0.0,0.583333,0.5,0.5,0.0,0.0,33.0,7500.0,517.974559,519.270488,0.0,12.0,0.28313112213333336,1.0025019143797333,0.21114413079711067,0.0,2
939.348677,1.0,50.000000000000114,50.0,0.0,0.0,0.08333299999999993,0.083333,0.0,0.0,0.0,1.0,1000.0,315.440785,628.156487,0.0,12.0,0.9393486769999999,1.9913610252036336,3.0,0.0,1
1372.486104,1.0,3005.25,1507.99,1497.2599999999998,315.120089,1.0,0.833333,1.0,0.166667,2.0,61.0,3000.0,3462.386054,405.07801599999993,0.0,12.0,0.457495368,0.11699389079245813,1.1521124874296274,0.10504002963165333,0
123.05867000000012,1.0,151.91999999999996,0.0,151.91999999999996,0.0,1.0,0.0,1.0,0.0,0.0,12.0,3500.0,447.1813460000001,171.75455,0.083333,12.0,0.03515962000000004,0.38408254537504216,2.943531747343789,0.0,2
72.794263,1.0,227.64,0.0,227.64,0.0,1.0,0.0,1.0,0.0,0.0,12.0,2500.0,159.04467599999975,170.51753499999995,0.0,12.0,0.0291177052,1.0721360702942622,0.6986675246060984,0.0,2
2376.965338,1.0,0.0,0.0,0.0,1321.906162,0.0,0.0,0.0,0.333333,4.0,0.0,3000.0,549.457948,557.916999,0.0,12.0,0.7923217793333334,1.0153952636692132,3.0,0.4406353871864549,1
57.25719499999991,0.818182,472.5,472.5,0.0,0.0,0.75,0.75,0.0,0.0,0.0,9.0,7227.272727,598.240579,174.28379199999995,0.9,12.0,0.007922379182688883,0.29132726502772505,1.2661176248336135,0.0,2
7499.658084,1.0,160.0,160.0,0.0,3603.787202,0.166667,0.166667,0.0,0.166667,3.0,2.0,13550.0,1962.972636,1849.313897,0.0,12.0,0.553480301402214,0.9420986630900244,3.0,0.2659621551095231,1
1564.3964,0.727273,1330.0,0.0,1330.0,1906.43522,0.416667,0.0,0.416667,0.08333300000000002,1.0,6.0,8000.0,1078.907798,825.485459,0.142857,12.0,0.19554955000000002,0.7651121437486244,0.8112088700667601,0.23830440247021195,2
4644.779013,1.0,4820.68,4063.6099999999997,757.07,0.0,0.833333,0.75,0.5,0.0,0.0,54.0,9200.0,1076.138168,1324.445876,0.0,12.0,0.5048672840217392,1.2307396151841168,0.22323368648754244,0.0,0
7418.314012,1.0,901.62,858.82,42.80000000000001,0.0,0.333333,0.166667,0.166667,0.0,0.0,4.0,14500.0,2273.945099,1696.786737,0.0,12.0,0.5116078628965517,0.7461863248149658,2.522065944053963,0.0,1
6001.428376,1.0,0.0,0.0,0.0,2404.829712,0.0,0.0,0.0,0.166667,2.0,0.0,9000.0,1369.894805,1791.251295,0.0,12.0,0.6668253751111111,1.3075830984645693,3.0,0.2672033013036441,1
1127.139413,1.0,185.0,140.0,45.0,737.622804,0.166667,0.166667,0.166667,0.166667,2.0,4.0,6100.0,2166.388477,311.343748,0.0,12.0,0.1847769529508197,0.14371556678857117,3.0,0.12092177112771774,1
41.217844000000014,0.36363600000000007,221.48000000000002,221.48000000000002,0.0,0.0,0.24999999999999997,0.25,0.0,0.0,0.0,4.0,13500.0,1242.51149,167.53637300000003,0.666667,12.0,0.0030531736296296307,0.1348368801524428,3.0,0.0,2
1565.577135,1.0,0.0,0.0,0.0,2676.476175,0.0,0.0,0.0,0.333333,6.0,0.0,3000.0,3418.679368,477.674801,0.090909,12.0,0.521859045,0.13972494915184894,3.0,0.8921587247026137,1
5459.785308,1.0,262.0,0.0,262.0,4212.521736000001,0.75,0.0,0.75,0.75,19.000000000000004,9.0,7000.0,1733.828367,1511.483648,0.0,12.0,0.7799693297142858,0.8717608247138795,3.0,0.6017888193426016,1
166.29546299999993,0.909091,449.26,449.26,0.0,7894.578816,1.0,1.0,0.0,0.08333300000000002,1.0,12.0,9000.0,662.9515260000001,183.27547200000004,0.181818,12.0,0.01847727366666666,0.2764538047440081,1.475652238179112,0.877175423902536,2
19.294558999999936,1.0,283.80000000000007,0.0,283.8,0.0,0.666667,0.0,0.666667,0.0,0.0,12.0,2000.0,267.97240399999987,173.81676800000002,0.7499999999999999,12.0,0.009647279499999968,0.6486368176603861,0.9442297500203314,0.0,2
2478.086158,0.727273,531.48,0.0,531.48,6394.923585,0.333333,0.0,0.25,0.08333300000000002,1.0,7.000000000000001,7000.0,11480.8742,772.60429,0.25,12.0,0.3540123082857143,0.06729490076049305,3.0,0.9135605120123483,1
5425.936219,1.0,209.89999999999998,0.0,209.9,8223.638112,0.5,0.0,0.416667,0.5,15.0,6.0,7000.0,7723.4167529999995,1274.178071,0.083333,12.0,0.7751337455714286,0.1649759570905061,3.0,1.1748054444035994,1
5239.381493,0.625,0.0,0.0,0.0,9588.163356800003,0.0,0.0,0.0,0.125,1.0,0.0,10000.0,1345.580941,2011.806301,0.0,8.0,0.5239381492999999,1.4951209832161847,3.0,0.9588163355841187,1
142.2788089999999,0.909091,164.67999999999995,32.74000000000001,131.94,0.0,0.833333,0.083333,0.666667,0.0,0.0,10.0,2500.0,539.762925,141.42626500000006,0.0,12.0,0.056911523599999965,0.26201552234804665,3.0,0.0,2
4192.143919,1.0,450.0,450.0,0.0,2480.749691,0.08333299999999993,0.083333,0.0,0.166667,4.0,1.0,4500.0,1271.396821,3642.615905,0.0,12.0,0.9315875375555556,2.0,2.8253262626103863,0.551277708988605,1
2711.995096,1.0,600.0,600.0,0.0,5352.991545,0.833333,0.833333,0.0,0.583333,8.0,10.0,5000.0,1536.48483,841.246469,0.1,12.0,0.5423990192,0.5475136831988678,2.560808045731987,1.0705983087858801,1
432.79313100000013,1.0,540.13,315.3,224.83,0.0,0.666667,0.166667,0.5,0.0,0.0,13.0,6500.0,737.522982,163.94759,0.0,12.0,0.06658355861538463,0.22229488948685414,1.3654545769250837,0.0,2
127.80868200000009,1.0,2802.08,2213.43,588.65,0.0,1.0,1.0,0.583333,0.0,0.0,36.0,6500.0,2384.646953,160.54794500000003,0.363636,12.0,0.01966287415384617,0.06732566627135197,0.851027433959406,0.0,0
374.27601900000013,1.0,3589.05,3138.4799999999996,450.57,0.0,1.0,0.833333,0.5,0.0,0.0,31.0,6000.0,3493.1866950000003,173.10886099999982,0.636364,12.0,0.06237933650000002,0.04955614344868094,0.9732900611656874,0.0,0
20.758677000000034,0.818182,548.01,0.0,548.01,0.0,0.666667,0.0,0.583333,0.0,0.0,8.0,1900.0,1049.636065,55.511514000000034,0.0,12.0,0.010925619473684228,0.05288643921273188,1.915359323889419,0.0,2
2061.835735,1.0,0.0,0.0,0.0,4320.771337,0.0,0.0,0.0,0.5,12.0,0.0,4000.0,5451.599084,556.327998,0.2,12.0,0.5154589337500001,0.10204858965706572,3.0,1.0801928339799518,1
1744.956833,1.0,0.0,0.0,0.0,198.29536699999994,0.0,0.0,0.0,0.25,5.0,0.0,1800.0,525.461839,539.962551,0.0,12.0,0.9694204627777777,1.0275961257243722,3.0,0.11016409271657547,1
2241.092286,0.909091,1260.0,0.0,1260.0,2992.621714,0.333333,0.0,0.25,0.166667,2.0,4.0,6000.0,4582.168916,654.524925,0.111111,12.0,0.37351538100000004,0.14284172776164814,3.0,0.49877028558353825,1
2857.598022,0.636364,0.0,0.0,0.0,5423.546535,0.0,0.0,0.0,0.166667,3.0,0.0,6000.0,10794.66803,2053.136994,0.166667,12.0,0.47626633700000004,0.19019917871525324,3.0,0.9039244223493459,1
1530.725391,1.0,0.0,0.0,0.0,59.67016799999999,0.0,0.0,0.0,0.08333300000000002,1.0,0.0,1600.0,347.02884500000005,526.384797,0.0,12.0,0.956703369375,1.5168329753198673,3.0,0.03729385497669133,1
337.47813500000007,1.0,0.0,0.0,0.0,1620.674351,0.0,0.0,0.0,0.416667,9.0,0.0,3000.0,978.290582,216.74072,0.0,12.0,0.11249271166666669,0.22155045113012195,3.0,0.5402247834865918,1
5145.092629,1.0,1975.72,679.3,1296.42,9588.163356800003,0.833333,0.333333,0.833333,0.333333,8.0,33.0,13500.0,9059.242461,1748.463874,0.0,12.0,0.3811179725185185,0.1930033202372192,3.0,0.7102343226733162,0
4659.388091,1.0,1754.19,764.16,990.03,1248.153277,1.0,0.5,1.0,0.333333,10.0,32.0,9500.0,1042.244606,1060.456777,0.0,12.0,0.49046190431578945,1.0174739882343187,0.5941457911662101,0.13138455545985425,0
2416.555714,1.0,2266.01,1291.62,974.39,0.0,0.9166669999999999,0.75,0.666667,0.0,0.0,46.0,4000.0,4075.8805250000005,1439.224679,0.0,12.0,0.6041389285000001,0.35310767080124167,1.7987036788016366,0.0,0
1467.212481,0.636364,107.0,107.0,0.0,5203.612362,0.08333299999999993,0.083333,0.0,0.166667,6.0,1.0,6000.0,268.3101939999999,569.623112,0.0,12.0,0.2445354135,2.0,2.507571883106804,0.8672687268554551,1
1555.053764,1.0,168.0,0.0,168.00000000000003,0.0,0.333333,0.0,0.25,0.0,0.0,6.0,1500.0,192.94709699999999,8626.691541090007,0.0,12.0,1.0367025093333333,2.0,1.1484946181637223,0.0,1
127.062095,0.818182,453.30000000000007,330.8,122.5,0.0,0.583333,0.416667,0.166667,0.0,0.0,9.0,7000.0,593.9657829999999,127.19496100000003,0.166667,12.0,0.018151727857142856,0.2141452663205934,1.3103149827700966,0.0,2
259.62361899999996,1.0,377.7900000000001,290.29,87.5,0.0,0.666667,0.25,0.583333,0.0,0.0,10.0,1500.0,1575.021839,212.40251899999998,0.0,12.0,0.17308241266666663,0.1348568722069276,3.0,0.0,2
28.445431999999983,0.545455,166.19999999999993,166.19999999999993,0.0,0.0,0.24999999999999997,0.25,0.0,0.0,0.0,3.0,5500.0,236.0227030000001,97.53184199999998,0.181818,12.0,0.005171896727272724,0.4132307627489936,1.4201125245480606,0.0,2
0.06510058999995635,0.09090900000000002,188.01999999999998,0.0,188.02,0.0,0.5,0.0,0.5,0.0,0.0,6.0,7500.0,129.791835,53.47799480000003,0.0,12.0,8.680078666660847e-06,0.41202895689063246,0.6903086603004539,0.0,2
1258.769693,1.0,142.0,42.0,100.0,0.0,0.166667,0.083333,0.08333299999999999,0.0,0.0,2.0,1200.0,300.672826,6720.689968,0.0,12.0,1.0489747441666666,2.0,2.1174142526942656,0.0,1
2865.386926,1.0,0.0,0.0,0.0,965.180677,0.0,0.0,0.0,0.416667,7.0,0.0,6500.0,1186.905688,726.990921,0.0,12.0,0.4408287578461539,0.6125094249169108,3.0,0.1484893349002324,1
276.44697500000007,1.0,1429.39,100.00000000000006,1329.39,0.0,1.0,0.083333,1.0,0.0,0.0,21.0,2800.0,1296.041874,193.60755300000005,0.1,12.0,0.09873106250000002,0.14938371725064828,0.9067097664691163,0.0,2
2878.528369,1.0,0.0,0.0,0.0,1563.518213,0.0,0.0,0.0,0.25,4.0,0.0,3000.0,653.3061230000001,897.54649,0.0,12.0,0.9595094563333334,1.3738528647253272,3.0,0.5211727374929425,1
499.409588,1.0,6636.91,6157.74,479.17,109.21153500000003,1.0,0.583333,1.0,0.08333300000000002,1.0,44.0,8000.0,4290.962037,206.810115,0.8,12.0,0.062426198499999995,0.04819667784718816,0.6465300925209879,0.013651441873293573,0
2489.057383,1.0,0.0,0.0,0.0,1668.403386,0.0,0.0,0.0,0.166667,2.0,0.0,3000.0,1209.422549,708.562869,0.0,12.0,0.8296857943333332,0.5858687428971785,3.0,0.5561344618146219,1
44.46346299999982,0.545455,154.86,0.0,154.86,0.0,0.416667,0.0,0.416667,0.0,0.0,5.0,2500.0,182.6611330000003,79.97364600000003,0.0,12.0,0.017785385199999927,0.43782519164695377,1.1795242917504585,0.0,2
201.46394600000008,1.0,2364.85,2364.8499999999995,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,5000.0,1883.762278,134.45741199999998,0.44444399999999995,12.0,0.04029278920000002,0.07137705935558761,0.7965673413550258,0.0,2
2508.850418,1.0,0.0,0.0,0.0,58.98157200000003,0.0,0.0,0.0,0.166667,1.0,0.0,6000.0,454.17621299999996,373.241553,0.0,6.0,0.41814173633333335,0.8217989879144134,3.0,0.009830261998361628,1
35.942931000000044,0.818182,425.66999999999996,257.72,167.95000000000002,0.0,0.333333,0.083333,0.166667,0.0,0.0,4.0,6500.0,439.68769399999996,126.89533700000004,0.0,12.0,0.005529681692307699,0.2886033392405945,1.0329308923980292,0.0,2
440.18671300000005,1.0,985.2,531.0,454.2,1055.502083,0.9166669999999999,0.25,0.916667,0.333333,12.0,19.0,6000.0,1670.869438,191.619507,0.083333,12.0,0.07336445216666668,0.11468251350307927,1.6959697891839527,0.17591701380401384,2
783.550476,0.777778,175.80000000000007,175.8,0.0,2052.878473,0.444444,0.444444,0.0,0.444444,6.0,5.0,2500.0,1647.886436,219.384407,0.0,9.0,0.3134201904,0.13313078017644975,3.0,0.8211513888715396,1
511.56944799999997,0.727273,2938.32,1685.35,1252.97,0.0,0.666667,0.5,0.583333,0.0,0.0,69.0,7500.0,832.586508,265.118787,0.166667,12.0,0.06820925973333333,0.3184279160593509,0.2833546066176064,0.0,0
5901.592192,1.0,1704.95,1141.55,563.4,0.0,0.583333,0.25,0.333333,0.0,0.0,9.0,8000.0,1886.692272,1474.409318,0.0,12.0,0.737699024,0.7814784313795724,1.106596833275699,0.0,2
210.61804699999993,1.0,290.0,0.0,290.0,0.0,0.833333,0.0,0.833333,0.0,0.0,10.0,2700.0,239.00592600000004,171.36284799999999,0.0,12.0,0.07800668407407405,0.7169815834734506,0.8241583626753162,0.0,2
168.47331600000007,0.454545,0.0,0.0,0.0,866.594079,0.0,0.0,0.0,0.25,4.0,0.0,1200.0,653.5101069999998,69.53985999999998,0.0,12.0,0.14039443000000007,0.10640976956396211,3.0,0.7221617318981984,1
1136.796512,1.0,869.38,391.86,477.52,0.0,1.0,1.0,0.5,0.0,0.0,23.0,7000.0,1785.242525,418.490057,0.0,12.0,0.1623995017142857,0.23441636130955576,2.0534662897082216,0.0,2
738.956988,1.0,0.0,0.0,0.0,1561.133958,0.0,0.0,0.0,0.333333,6.0,0.0,1500.0,1979.193103,198.85463100000004,0.1,12.0,0.492637992,0.10047257672740963,3.0,1.0407559713061625,1
858.180885,0.909091,3034.74,2214.86,819.88,418.127352,1.0,0.833333,1.0,0.166667,2.0,42.0,6500.0,5159.89613,312.16729899999996,0.181818,12.0,0.13202782846153846,0.060498756384753265,1.7002761779591413,0.0643272849131804,0
2065.035103,1.0,1462.6,1262.6,200.0,0.0,0.583333,0.333333,0.416667,0.0,0.0,17.0,3500.0,3587.267621,533.024631,0.083333,12.0,0.5900100294285715,0.148587919042077,2.4526648561105806,0.0,2
16.05297100000007,0.545455,127.0,127.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0.0,2.0,4500.0,190.19504000000006,141.37780900000007,0.0,12.0,0.0035673268888889048,0.7433306791631861,1.497598728365365,0.0,2
2263.795064,0.875,320.0,320.0,0.0,4510.237702,0.5,0.5,0.0,0.875,15.0,5.0,10000.0,5215.482973,502.888727,0.0,8.0,0.22637950639999999,0.09642227373897663,3.0,0.45102377015489764,1
